emissions,emissions_rate,cpu_power,gpu_power,ram_power,cpu_energy,gpu_energy,ram_energy,energy_consumed
3.514575823437376e-13,1.1782488281204095e-15,0.001876953125,88.1260249299635,0.0,6.020100330871625e-16,2.9623571875157664e-12,3.6133541223665286e-15,3.213344226082377e-12
