emissions,emissions_rate,cpu_power,gpu_power,ram_power,cpu_energy,gpu_energy,ram_energy,energy_consumed
1.2342982432261665e-05,6.542325729067247e-08,0.0,283.51066763658184,0.0,3.456424681305572e-06,3.378837349314639e-05,1.1106458703397615e-07,3.732177393501819e-05
