emissions,emissions_rate,cpu_power,gpu_power,ram_power,cpu_energy,gpu_energy,ram_energy,energy_consumed
3.281895631994509e-06,8.360198515316679e-08,0.0,177.18104724240663,5.7903033328278435e-05,3.791015095636288e-06,6.294039768790639e-06,5.1651412284797454e-08,9.923547046071556e-06
