emissions,emissions_rate,cpu_power,gpu_power,ram_power,cpu_energy,gpu_energy,ram_energy,energy_consumed
3.2226563618258834e-06,2.326513422071612e-07,0.0,11.834726153716229,0.0,5.593779509431916e-07,9.767145643722234e-06,4.085519603597836e-07,9.744423834878245e-06
