project_name,emissions,emissions_rate,cpu_power,gpu_power,ram_power,cpu_energy,gpu_energy,ram_energy,energy_consumed
10,5.928480585178405e-06,2.9668867031036278e-06,0.0,318.30712106464296,8.188725503532441e-05,8.764623473312912e-06,8.871923767127811e-06,2.945313559811567e-07,1.792608985654484e-05
25,7.55094153865902e-07,1.5966989318314801e-07,0.0,406.79282281729786,0.0,2.4083012456857446e-07,2.090294638233278e-06,7.155551120076456e-09,2.2831964207446798e-06
50,1.1952246408798367e-06,1.4102124839896774e-07,0.0,312.62912986727537,0.0,4.4596049256031885e-07,3.298012461709178e-06,2.0828594048902293e-08,3.6140295988439625e-06
100,2.932549519054974e-06,9.401961696758446e-08,0.0,375.49806723357733,0.0,1.1931036314887465e-06,7.660778965213635e-06,3.6218430166022255e-08,8.86722077141115e-06
150,2.821151519158448e-06,4.3541779135610557e-08,0.0,161.2453518872823,0.0,1.3010726724395547e-06,7.192123982990733e-06,4.2100643818008294e-08,8.530383949930742e-06
200,3.0889005984578955e-06,5.148536470359448e-08,0.0,328.9290286140275,0.0,1.2110783515037998e-06,8.105930389770065e-06,4.2040369589654005e-08,9.339983304362388e-06
