project_name,emissions,emissions_rate,cpu_power,gpu_power,ram_power,cpu_energy,gpu_energy,ram_energy,energy_consumed
10,4.839896893542042e-05,3.037386721667087e-05,77.5,548.6567186623762,2.557603454589844,3.498453220494816e-05,0.00011027675488997999,1.0838436067616032e-06,0.00014634513070170001
25,0.00010627976137864,3.315674361201785e-05,77.5,293.54548850866405,2.5576400756835938,6.900077161987105e-05,0.00025015242234467997,2.2074860670081506e-06,0.00032136068003156
50,0.00020711599668404003,3.368036148558247e-05,77.5,139.8119972259675,2.5576400756835938,0.00013238028843716,0.00048958622500658,4.295125427062257e-06,0.00062626163887084
100,0.00041017113877399997,3.401151746651596e-05,77.5,270.60640891565555,2.5576400756835938,0.00025961443798496,0.00097213466659974,8.495269093212652e-06,0.00124024437367796
150,0.00061435962124882,3.4167067260602544e-05,77.5,643.542720125663,2.5576400756835938,0.00038708743611524005,0.00145786811073944,1.2698470310445963e-05,0.00185765401716518
200,0.00081923318399536,3.4255573430529836e-05,77.5,350.74687728291275,2.5576400756835938,0.00051483916778152,0.00194537694519562,1.6919041430494464e-05,0.0024771351544076803
