emissions,emissions_rate,cpu_power,gpu_power,ram_power,cpu_energy,gpu_energy,ram_energy,energy_consumed
0.00027882043276064003,3.413749333142657e-05,77.5,525.5288068140459,0.7705470085144043,0.00017582682905456,0.00066552597684218,1.7232672552539583e-06,0.000843076073152
