timestamp,project_name,run_id,experiment_id,duration,emissions,emissions_rate,cpu_power,gpu_power,ram_power,cpu_energy,gpu_energy,ram_energy,energy_consumed,country_name,country_iso_code,region,cloud_provider,cloud_region,os,python_version,codecarbon_version,cpu_count,cpu_model,gpu_count,gpu_model,longitude,latitude,ram_total_size,tracking_mode,on_cloud,pue
2025-09-05T14:57:49,music_Stable Audio Open-inference_batch1,7f3af7f6-874c-4d1b-9d20-8088d6e569be,5b0fa12a-3dd7-45bb-9766-cc326314d9f1,8.146947793662548,0.00028001779410020863,3.437088357409538e-05,77.5,988.2045123753022,0.7731471061706543,0.00017538298760385562,0.0006695880356346606,1.725540299629924e-06,0.0008466965635381461,Italy,ITA,,,,Linux-6.8.0-52-generic-x86_64-with-glibc2.39,3.12.7,2.7.2,64,AMD EPYC 7313 16-Core Processor,4,4 x NVIDIA A40,12.1097,43.1479,1007.5717010498047,process,N,1.0
