emissions,emissions_rate,cpu_power,gpu_power,ram_power,cpu_energy,gpu_energy,ram_energy,energy_consumed
2.301259817682311e-11,3.30346372482402e-13,0.0,194485.45149266126,1.1375918984413172e-05,3.74732940840266e-11,7.169795756878784e-11,3.0278627794905266e-15,2.1040206043331703e-10
