emissions,emissions_rate,cpu_power,gpu_power,ram_power,cpu_energy,gpu_energy,ram_energy,energy_consumed
4.947810314036804e-07,4.9454791830110385e-08,0.027400387770978717,10.229188862097821,0.0,2.21463972710379e-08,1.4470632077698733e-06,6.947664159045799e-08,1.4960813484653013e-06
