emissions,emissions_rate,cpu_power,gpu_power,ram_power,cpu_energy,gpu_energy,ram_energy,energy_consumed
1.0960055026981651e-12,1.820600445659945e-14,0.0,74.23273039307205,0.0,4.783157826689798e-15,9.418555378656581e-12,2.873670518607607e-15,1.002067711954916e-11
