emissions,emissions_rate,cpu_power,gpu_power,ram_power,cpu_energy,gpu_energy,ram_energy,energy_consumed
1.2864668249960176e-12,2.7617277467541164e-14,0.0,76.6432207700121,0.0,1.9039525314106645e-13,7.505127520222106e-12,2.183219742673876e-13,1.1762047404663942e-11
