timestamp,project_name,run_id,experiment_id,duration,emissions,emissions_rate,cpu_power,gpu_power,ram_power,cpu_energy,gpu_energy,ram_energy,energy_consumed,country_name,country_iso_code,region,cloud_provider,cloud_region,os,python_version,codecarbon_version,cpu_count,cpu_model,gpu_count,gpu_model,longitude,latitude,ram_total_size,tracking_mode,on_cloud,pue
2025-09-04T18:06:29,musicTango-inference_batch2,396c52cc-ddf3-497e-8725-ebf395e1c7af,5b0fa12a-3dd7-45bb-9766-cc326314d9f1,22.18655171431601,0.0007685042765103121,3.4638292890482385e-05,77.5,586.0531530789985,2.562795639038086,0.0004776240433889648,0.0018303967420791878,1.572414680137016e-05,0.002323744932269523,Italy,ITA,,,,Linux-6.8.0-60-generic-x86_64-with-glibc2.39,3.9.0,2.7.2,64,AMD EPYC 7313 16-Core Processor,4,4 x NVIDIA A40,12.1097,43.1479,1007.5716781616211,process,N,1.0
