emissions,emissions_rate,cpu_power,gpu_power,ram_power,cpu_energy,gpu_energy,ram_energy,energy_consumed
3.881814507331911e-09,9.125683632993058e-11,0.0,19774.658050888156,0.0,1.2515875744919636e-11,1.3381805010176512e-11,2.154642952533181e-15,5.0629053742433555e-11
