emissions,emissions_rate,cpu_power,gpu_power,ram_power,cpu_energy,gpu_energy,ram_energy,energy_consumed
0.0006808047908464,2.0520888238394817e-05,387.5,521.3969297021896,5.556228160858154,0.0007140969222226,0.0014193142465668,1.0033119725433713e-05,0.0021434442885152
