emissions,emissions_rate,cpu_power,gpu_power,ram_power,cpu_energy,gpu_energy,ram_energy,energy_consumed
0.0021506811638963,2.468475470989132e-05,387.5,1198.5893122340576,2.781311416625976,0.0018757598459975002,0.0046139251355721,1.3381570285632858e-05,0.0065030665518557
