emissions,emissions_rate,cpu_power,gpu_power,ram_power,cpu_energy,gpu_energy,ram_energy,energy_consumed
1.5764306806521253e-12,8.265489060818361e-14,0.0,23768.971422518305,0.0,1.6715679109985415e-12,8.074236046754783e-12,1.6011166251145608e-16,1.4413160164978359e-11
