emissions,emissions_rate,cpu_power,gpu_power,ram_power,cpu_energy,gpu_energy,ram_energy,energy_consumed
0.00016642231820818,1.978049427297907e-05,77.5,352.76058495286105,1.0466265678405762,0.00018112208126068002,0.0003196761446389,2.4169550347272752e-06,0.00050321518093438
