emissions,emissions_rate,cpu_power,gpu_power,ram_power,cpu_energy,gpu_energy,ram_energy,energy_consumed
2.741148965280562e-12,1.3026160502732888e-14,0.0,72374.23416561283,6.7055225372314455e-09,4.256395915316923e-12,2.0028927102082497e-11,2.72604956983175e-16,2.5062071905656635e-11
