emissions,emissions_rate,cpu_power,gpu_power,ram_power,cpu_energy,gpu_energy,ram_energy,energy_consumed
4.0965169599271184e-07,2.592815276343807e-08,0.019375,8.007914683274715,0.0,7.326342016220263e-08,1.153826761959937e-06,5.216249363143565e-08,1.238673722004757e-06
