emissions,emissions_rate,cpu_power,gpu_power,ram_power,cpu_energy,gpu_energy,ram_energy,energy_consumed
0.00040581340038016,2.646117863628187e-05,0.0,95.8281088367421,10.0,1.732469730802118e-05,0.00117017276943438,3.9570308160036804e-05,0.00122706777490244
