emissions,emissions_rate,cpu_power,gpu_power,ram_power,cpu_energy,gpu_energy,ram_energy,energy_consumed
0.00020041567834108,3.317734763634677e-05,77.5,44.29044204627088,0.6674872398376465,0.00013017402102922,0.00047473282422451997,1.0948793003277998e-06,0.0006060017245541199
