project_name,emissions,emissions_rate,cpu_power,gpu_power,ram_power,cpu_energy,gpu_energy,ram_energy,energy_consumed
MusicGenMedium,0.00048253469754444003,2.9380975787880564e-05,77.5,459.52445314905606,0.5479373931884766,0.00035368318233272003,0.00110288427119082,2.48435963586336e-06,0.00145905181315946
