emissions,emissions_rate,cpu_power,gpu_power,ram_power,cpu_energy,gpu_energy,ram_energy,energy_consumed
0.0018769074282095001,3.466466915801745e-05,77.5,229.99556410957325,2.562795639038086,0.0011656114237161201,0.00447117268805068,3.846618670353801e-05,0.0056752502984704
