emissions,emissions_rate,cpu_power,gpu_power,ram_power,cpu_energy,gpu_energy,ram_energy,energy_consumed
0.0008132413741457999,2.996948273321805e-05,77.5,152.54770056831023,0.5530397415161132,0.0005841717384204199,0.00187069355210378,4.1522838014454276e-06,0.0024590175743257
