emissions,emissions_rate,cpu_power,gpu_power,ram_power,cpu_energy,gpu_energy,ram_energy,energy_consumed
4.061957423530678e-06,5.724193690561046e-07,0.0,262.6254688749561,0.0003522104015197687,7.906534316143993e-06,8.552400105612641e-06,1.0451673657775543e-07,1.2282238715526093e-05
