emissions,emissions_rate,cpu_power,gpu_power,ram_power,cpu_energy,gpu_energy,ram_energy,energy_consumed
6.891429387334857e-05,2.370724158242359e-05,77.5,198.26184477097135,0.6692401885986328,6.259492716764927e-05,0.00014526531065109,5.175761294798596e-07,0.00020837781394822
