emissions,emissions_rate,cpu_power,gpu_power,ram_power,cpu_energy,gpu_energy,ram_energy,energy_consumed
5.073212274859832e-13,1.0197096551232804e-13,0.0,62609.50396112771,3.0530992171406984e-05,1.8660387766314386e-12,1.246514803299273e-12,1.7667841465372308e-16,4.638391143187967e-12
